household_id,PUMA,mgra,SPORDER,AGEP,SEX,ESR,COW,WKHP,SCHG,RAC1P,HISP,MIL,SCHL,OCCP,WKW,NAICS2,SOC2
24950,7301,7369,1,21,1,4.0,5.0,55.0,0,3,1,1.0,16.0,7340.0,1.0,MIL,49
24951,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,3870.0,1.0,MIL,33
24952,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9830.0,1.0,MIL,55
24953,7301,7369,1,24,1,4.0,5.0,50.0,0,1,3,1.0,16.0,7030.0,1.0,MIL,49
24954,7301,7369,1,19,1,5.0,5.0,99.0,15,6,1,1.0,18.0,9830.0,1.0,MIL,55
24955,7301,7369,1,37,1,4.0,5.0,40.0,15,6,1,1.0,21.0,5820.0,1.0,MIL,43
24956,7301,7369,1,21,1,4.0,5.0,40.0,15,1,1,1.0,19.0,5040.0,1.0,MIL,43
24957,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,17.0,9825.0,1.0,MIL,55
24958,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,7140.0,1.0,MIL,49
24959,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6765.0,1.0,MIL,47
24960,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24961,7301,7369,1,18,2,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24962,7301,7369,1,19,1,4.0,5.0,50.0,0,5,1,1.0,17.0,9825.0,1.0,MIL,55
24963,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,1460.0,1.0,MIL,17
24964,7301,7369,1,21,1,4.0,5.0,50.0,0,1,3,1.0,19.0,4020.0,1.0,MIL,35
24965,7301,7369,1,26,1,4.0,5.0,75.0,0,6,1,1.0,16.0,9310.0,1.0,MIL,53
24966,7301,7369,1,22,1,4.0,5.0,50.0,0,2,1,1.0,16.0,7030.0,1.0,MIL,49
24967,7301,7369,1,24,1,4.0,5.0,50.0,0,8,2,1.0,16.0,6305.0,1.0,MIL,47
24968,7301,7369,1,22,1,4.0,5.0,50.0,0,6,1,1.0,20.0,7030.0,1.0,MIL,49
24969,7301,7369,1,20,1,4.0,5.0,50.0,0,2,1,1.0,21.0,9825.0,1.0,MIL,55
24970,7301,7369,1,19,1,4.0,5.0,60.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24971,7301,7369,1,26,1,4.0,5.0,45.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24972,7301,7369,1,20,1,4.0,5.0,50.0,0,9,5,1.0,16.0,9830.0,1.0,MIL,55
24973,7301,7369,1,23,1,4.0,5.0,50.0,0,1,1,1.0,19.0,3802.0,1.0,MIL,33
24974,7301,7369,1,21,1,4.0,5.0,50.0,0,9,23,1.0,16.0,7020.0,1.0,MIL,49
24975,7301,7369,1,22,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9830.0,1.0,MIL,55
24976,7301,7369,1,23,1,4.0,5.0,55.0,0,1,23,1.0,16.0,9130.0,1.0,MIL,53
24977,7301,7369,1,18,2,4.0,5.0,50.0,0,8,12,1.0,16.0,5740.0,1.0,MIL,43
24978,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24979,7301,7369,1,33,1,4.0,5.0,40.0,0,6,1,1.0,19.0,7100.0,1.0,MIL,49
24980,7301,7369,1,25,1,4.0,5.0,48.0,0,2,1,1.0,19.0,9300.0,1.0,MIL,53
24981,7301,7369,1,23,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24982,7301,7369,1,20,1,4.0,5.0,40.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
24983,7301,7369,1,20,1,4.0,5.0,40.0,0,1,1,1.0,16.0,9825.0,5.0,MIL,55
24984,7301,7369,1,18,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
24985,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,1460.0,1.0,MIL,17
24986,7301,7369,1,19,1,4.0,5.0,99.0,0,3,1,1.0,16.0,9825.0,6.0,MIL,55
24987,7301,7369,1,19,1,4.0,5.0,50.0,0,8,2,1.0,16.0,7010.0,1.0,MIL,49
24988,7301,7369,1,21,1,4.0,5.0,40.0,15,1,1,1.0,19.0,5040.0,1.0,MIL,43
24989,7301,7369,1,19,1,4.0,5.0,40.0,0,1,4,1.0,16.0,9825.0,5.0,MIL,55
24990,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24991,7301,7369,1,22,2,4.0,5.0,50.0,0,2,1,1.0,16.0,7210.0,1.0,MIL,49
24992,7301,7369,1,21,1,4.0,5.0,50.0,0,2,1,1.0,19.0,7040.0,1.0,MIL,49
24993,7301,7369,1,19,1,4.0,5.0,99.0,0,3,1,1.0,16.0,9825.0,6.0,MIL,55
24994,7301,7369,1,21,1,4.0,5.0,50.0,0,8,2,1.0,16.0,7210.0,1.0,MIL,49
24995,7301,7369,1,18,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
24996,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
24997,7301,7369,1,24,1,4.0,5.0,50.0,0,1,3,1.0,16.0,7030.0,1.0,MIL,49
24998,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
24999,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25000,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25001,7301,7369,1,22,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25002,7301,7369,1,28,1,4.0,5.0,65.0,0,1,1,1.0,19.0,7100.0,1.0,MIL,49
25003,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7140.0,1.0,MIL,49
25004,7301,7369,1,23,1,4.0,5.0,55.0,0,1,1,1.0,16.0,5120.0,1.0,MIL,43
25005,7301,7369,1,20,1,4.0,5.0,45.0,0,2,1,1.0,16.0,9830.0,1.0,MIL,55
25006,7301,7369,1,27,1,4.0,5.0,50.0,0,1,1,1.0,19.0,5040.0,1.0,MIL,43
25007,7301,7369,1,23,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25008,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6765.0,1.0,MIL,47
25009,7301,7369,1,21,1,4.0,5.0,50.0,0,8,17,1.0,19.0,9830.0,1.0,MIL,55
25010,7301,7369,1,24,1,4.0,5.0,50.0,0,1,11,1.0,19.0,9830.0,1.0,MIL,55
25011,7301,7369,1,25,1,4.0,5.0,48.0,0,2,1,1.0,19.0,9300.0,1.0,MIL,53
25012,7301,7369,1,19,1,4.0,5.0,60.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25013,7301,7369,1,20,1,4.0,5.0,64.0,0,1,1,3.0,16.0,3645.0,1.0,MIL,31
25014,7301,7369,1,23,1,4.0,5.0,64.0,0,1,1,1.0,16.0,7140.0,1.0,MIL,49
25015,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9645.0,1.0,MIL,53
25016,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,5040.0,1.0,MIL,43
25017,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9830.0,1.0,MIL,55
25018,7301,7369,1,19,1,4.0,5.0,50.0,0,8,23,1.0,16.0,6230.0,1.0,MIL,47
25019,7301,7369,1,27,1,4.0,5.0,50.0,0,9,1,1.0,16.0,7430.0,1.0,MIL,49
25020,7301,7369,1,28,1,4.0,5.0,65.0,0,1,1,1.0,19.0,7100.0,1.0,MIL,49
25021,7301,7369,1,19,1,4.0,5.0,40.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25022,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25023,7301,7369,1,19,1,4.0,5.0,50.0,0,1,2,1.0,16.0,6230.0,1.0,MIL,47
25024,7301,7369,1,22,1,4.0,5.0,40.0,0,1,1,1.0,19.0,9830.0,1.0,MIL,55
25025,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9130.0,1.0,MIL,53
25026,7301,7369,1,19,1,4.0,5.0,99.0,0,1,1,1.0,17.0,9830.0,6.0,MIL,55
25027,7301,7369,1,27,1,4.0,5.0,50.0,0,9,1,1.0,16.0,7430.0,1.0,MIL,49
25028,7301,7369,1,22,2,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25029,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25030,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,18.0,6305.0,1.0,MIL,47
25031,7301,7369,1,22,1,4.0,5.0,46.0,0,1,1,1.0,18.0,7140.0,1.0,MIL,49
25032,7301,7369,1,26,1,4.0,5.0,45.0,0,1,2,1.0,18.0,6765.0,1.0,MIL,47
25033,7301,7369,1,19,1,4.0,5.0,50.0,0,9,5,1.0,16.0,6230.0,1.0,MIL,47
25034,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7020.0,1.0,MIL,49
25035,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25036,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25037,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25038,7301,7369,1,19,1,4.0,5.0,40.0,0,9,2,1.0,16.0,9825.0,1.0,MIL,55
25039,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25040,7301,7369,1,21,1,4.0,5.0,50.0,0,1,2,1.0,16.0,7140.0,1.0,MIL,49
25041,7301,7369,1,21,1,4.0,5.0,60.0,0,1,1,1.0,16.0,4020.0,1.0,MIL,35
25042,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25043,7301,7369,1,21,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25044,7301,7369,1,19,1,4.0,5.0,45.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25045,7301,7369,1,28,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25046,7301,7369,1,21,1,4.0,5.0,45.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25047,7301,7369,1,19,1,4.0,5.0,55.0,0,7,1,1.0,16.0,7000.0,1.0,MIL,49
25048,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25049,7301,7369,1,25,1,4.0,5.0,55.0,0,8,2,1.0,19.0,3930.0,1.0,MIL,33
25050,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25051,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
25052,7301,7369,1,20,1,4.0,5.0,50.0,0,9,2,1.0,16.0,9825.0,1.0,MIL,55
25053,7301,7369,1,21,1,4.0,5.0,50.0,0,8,2,1.0,16.0,7210.0,1.0,MIL,49
25054,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25055,7301,7369,1,20,1,4.0,5.0,45.0,0,1,1,1.0,16.0,1010.0,1.0,MIL,15
25056,7301,7369,1,21,1,4.0,5.0,50.0,0,9,2,1.0,16.0,700.0,1.0,MIL,13
25057,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7020.0,1.0,MIL,49
25058,7301,7369,1,23,1,4.0,5.0,60.0,0,1,1,1.0,16.0,9810.0,1.0,MIL,55
25059,7301,7369,1,20,1,4.0,5.0,50.0,0,9,5,1.0,16.0,9830.0,1.0,MIL,55
25060,7301,7369,1,19,1,4.0,5.0,40.0,0,1,1,1.0,16.0,9825.0,5.0,MIL,55
25061,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7640.0,1.0,MIL,49
25062,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,19.0,7210.0,1.0,MIL,49
25063,7301,7369,1,25,1,4.0,5.0,80.0,0,9,3,1.0,21.0,1240.0,1.0,MIL,15
25064,7301,7369,1,28,1,4.0,5.0,40.0,0,1,23,1.0,19.0,7340.0,1.0,MIL,49
25065,7301,7369,1,20,2,4.0,5.0,45.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25066,7301,7369,1,30,1,4.0,5.0,40.0,0,1,2,1.0,19.0,4220.0,1.0,MIL,37
25067,7301,7369,1,19,1,4.0,5.0,40.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25068,7301,7369,1,21,1,4.0,5.0,60.0,0,1,1,1.0,18.0,9825.0,1.0,MIL,55
25069,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25070,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
25071,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7140.0,1.0,MIL,49
25072,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25073,7301,7369,1,21,1,4.0,5.0,50.0,0,8,2,1.0,16.0,7210.0,1.0,MIL,49
25074,7301,7369,1,19,1,4.0,5.0,55.0,0,1,1,1.0,16.0,8140.0,1.0,MIL,51
25075,7301,7369,1,21,1,4.0,5.0,50.0,0,1,3,1.0,16.0,5040.0,1.0,MIL,43
25076,7301,7369,1,20,1,4.0,5.0,40.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
25077,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,18.0,6230.0,1.0,MIL,47
25078,7301,7369,1,22,2,4.0,5.0,50.0,0,2,1,1.0,16.0,7210.0,1.0,MIL,49
25079,7301,7369,1,24,1,4.0,5.0,40.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
25080,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25081,7301,7369,1,28,1,4.0,5.0,40.0,0,1,23,1.0,19.0,7340.0,1.0,MIL,49
25082,7301,7369,1,23,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9810.0,1.0,MIL,55
25083,7301,7369,1,20,1,4.0,5.0,55.0,0,8,2,1.0,16.0,6230.0,1.0,MIL,47
25084,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,5040.0,1.0,MIL,43
25085,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7340.0,1.0,MIL,49
25086,7301,7369,1,19,2,4.0,5.0,50.0,0,2,1,1.0,16.0,9830.0,1.0,MIL,55
25087,7301,7369,1,20,1,4.0,5.0,50.0,0,6,16,1.0,16.0,9830.0,1.0,MIL,55
25088,7301,7369,1,18,1,4.0,5.0,30.0,0,6,1,1.0,16.0,9830.0,1.0,MIL,55
25089,7301,7369,1,19,2,4.0,5.0,50.0,0,2,1,1.0,16.0,9830.0,1.0,MIL,55
25090,7301,7369,1,22,1,4.0,5.0,45.0,0,1,1,1.0,16.0,1010.0,1.0,MIL,15
25091,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25092,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25093,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25094,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7340.0,1.0,MIL,49
25095,7301,7369,1,31,1,4.0,5.0,50.0,0,1,1,1.0,19.0,7140.0,1.0,MIL,49
25096,7301,7369,1,19,2,4.0,5.0,50.0,0,2,1,1.0,16.0,9830.0,1.0,MIL,55
25097,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7010.0,1.0,MIL,49
25098,7301,7369,1,21,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
25099,7301,7369,1,21,1,4.0,5.0,55.0,0,1,1,1.0,18.0,9825.0,1.0,MIL,55
25100,7301,7369,1,21,2,4.0,5.0,50.0,0,1,1,1.0,16.0,1108.0,1.0,MIL,15
25101,7301,7369,1,21,1,4.0,5.0,50.0,0,2,1,1.0,19.0,7040.0,1.0,MIL,49
25102,7301,7369,1,19,1,4.0,5.0,50.0,0,2,1,1.0,18.0,6765.0,1.0,MIL,47
25103,7301,7369,1,19,1,4.0,5.0,55.0,0,7,1,1.0,16.0,7000.0,1.0,MIL,49
25104,7301,7369,1,20,1,4.0,5.0,50.0,0,1,2,1.0,16.0,9130.0,1.0,MIL,53
25105,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7020.0,1.0,MIL,49
25106,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,1460.0,1.0,MIL,17
25107,7301,7369,1,21,1,4.0,5.0,45.0,0,2,1,1.0,17.0,5040.0,1.0,MIL,43
25108,7301,7369,1,25,1,4.0,5.0,99.0,0,1,2,1.0,21.0,9830.0,6.0,MIL,55
25109,7301,7369,1,24,1,4.0,5.0,50.0,0,1,2,1.0,16.0,7640.0,1.0,MIL,49
25110,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,5040.0,1.0,MIL,43
25111,7301,7369,1,24,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9830.0,1.0,MIL,55
25112,7301,7369,1,21,1,4.0,5.0,45.0,0,1,1,1.0,16.0,2145.0,1.0,MIL,23
25113,7301,7369,1,20,1,4.0,5.0,50.0,0,8,3,1.0,16.0,9830.0,1.0,MIL,55
25114,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9645.0,1.0,MIL,53
25115,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6765.0,1.0,MIL,47
25116,7301,7369,1,20,1,4.0,5.0,50.0,0,9,3,1.0,16.0,6230.0,1.0,MIL,47
25117,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7430.0,1.0,MIL,49
25118,7301,7369,1,22,2,4.0,5.0,50.0,0,1,2,1.0,16.0,7640.0,1.0,MIL,49
25119,7301,7369,1,19,1,5.0,5.0,68.0,0,8,3,1.0,16.0,9830.0,1.0,MIL,55
25120,7301,7369,1,22,1,4.0,5.0,40.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
25121,7301,7369,1,22,2,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25122,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25123,7301,7369,1,21,1,4.0,5.0,50.0,0,6,1,1.0,16.0,9825.0,1.0,MIL,55
25124,7301,7369,1,18,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
25125,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25126,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25127,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7030.0,1.0,MIL,49
25128,7301,7369,1,19,1,4.0,5.0,50.0,0,8,23,1.0,16.0,6230.0,1.0,MIL,47
25129,7301,7369,1,27,1,4.0,5.0,68.0,0,1,1,1.0,16.0,7100.0,1.0,MIL,49
25130,7301,7369,1,21,1,4.0,5.0,55.0,0,2,1,1.0,18.0,9830.0,1.0,MIL,55
25131,7301,7369,1,20,1,4.0,5.0,50.0,0,8,5,1.0,16.0,5260.0,1.0,MIL,43
25132,7301,7369,1,21,1,4.0,5.0,45.0,0,1,1,1.0,19.0,1555.0,1.0,MIL,17
25133,7301,7369,1,18,1,4.0,5.0,80.0,0,1,1,1.0,16.0,9825.0,4.0,MIL,55
25134,7301,7369,1,25,1,4.0,5.0,50.0,0,1,1,1.0,18.0,9810.0,1.0,MIL,55
25135,7301,7369,1,25,1,4.0,5.0,40.0,0,2,4,1.0,19.0,1555.0,4.0,MIL,17
25136,7301,7369,1,28,1,4.0,5.0,40.0,0,1,1,1.0,19.0,3740.0,1.0,MIL,33
25137,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7030.0,1.0,MIL,49
25138,7301,7369,1,19,1,4.0,5.0,99.0,0,9,1,1.0,18.0,9830.0,6.0,MIL,55
25139,7301,7369,1,21,1,4.0,5.0,50.0,0,2,1,1.0,16.0,9040.0,1.0,MIL,53
25140,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25141,7301,7369,1,19,1,4.0,5.0,50.0,0,8,2,1.0,16.0,7010.0,1.0,MIL,49
25142,7301,7369,1,18,1,4.0,5.0,8.0,0,1,1,1.0,16.0,9830.0,1.0,MIL,55
25143,7301,7369,1,19,1,4.0,5.0,50.0,0,5,1,1.0,17.0,9825.0,1.0,MIL,55
25144,7301,7369,1,19,1,4.0,5.0,50.0,0,8,23,1.0,16.0,6230.0,1.0,MIL,47
25145,7301,7369,1,22,1,4.0,5.0,35.0,0,1,2,1.0,14.0,9825.0,1.0,MIL,55
25146,7301,7369,1,25,1,4.0,5.0,50.0,0,1,1,1.0,20.0,7000.0,1.0,MIL,49
25147,7301,7369,1,23,1,4.0,5.0,50.0,0,1,1,1.0,19.0,3802.0,1.0,MIL,33
25148,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7140.0,1.0,MIL,49
25149,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25150,7301,7369,1,19,1,4.0,5.0,40.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25151,7301,7369,1,23,1,4.0,5.0,50.0,0,3,1,1.0,16.0,9825.0,1.0,MIL,55
25152,7301,7369,1,22,1,4.0,5.0,55.0,0,2,1,1.0,16.0,1555.0,1.0,MIL,17
25153,7301,7369,1,22,1,4.0,5.0,60.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25154,7301,7369,1,27,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25155,7301,7369,1,20,1,4.0,5.0,40.0,0,1,1,1.0,19.0,9825.0,1.0,MIL,55
25156,7301,7369,1,22,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9830.0,1.0,MIL,55
25157,7301,7369,1,18,1,4.0,5.0,40.0,0,2,1,1.0,16.0,9825.0,5.0,MIL,55
25158,7301,7369,1,23,1,4.0,5.0,55.0,0,1,1,1.0,16.0,6355.0,1.0,MIL,47
25159,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25160,7301,7369,1,23,1,4.0,5.0,40.0,0,1,1,1.0,19.0,1108.0,1.0,MIL,15
25161,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25162,7301,7369,1,23,1,4.0,5.0,50.0,0,1,11,1.0,16.0,9830.0,1.0,MIL,55
25163,7301,7369,1,27,1,4.0,5.0,50.0,0,9,1,1.0,16.0,7430.0,1.0,MIL,49
25164,7301,7369,1,18,1,4.0,5.0,81.0,14,1,2,1.0,18.0,9830.0,6.0,MIL,55
25165,7301,7369,1,22,1,4.0,5.0,50.0,0,1,1,1.0,16.0,5860.0,1.0,MIL,43
25166,7301,7369,1,21,1,4.0,5.0,40.0,15,1,1,1.0,19.0,5040.0,1.0,MIL,43
25167,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25168,7301,7369,1,18,1,4.0,5.0,37.0,0,1,4,1.0,16.0,630.0,4.0,MIL,13
25169,7301,7369,1,24,1,4.0,5.0,50.0,0,1,2,1.0,16.0,7640.0,1.0,MIL,49
25170,7301,7369,1,20,1,4.0,5.0,77.0,0,1,1,1.0,18.0,7640.0,1.0,MIL,49
25171,7301,7369,1,28,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25172,7301,7369,1,26,1,4.0,5.0,75.0,0,6,1,1.0,16.0,9310.0,1.0,MIL,53
25173,7301,7369,1,19,1,4.0,5.0,45.0,0,8,2,1.0,16.0,7020.0,1.0,MIL,49
25174,7301,7369,1,21,1,4.0,5.0,45.0,0,2,1,1.0,16.0,9130.0,1.0,MIL,53
25175,7301,7369,1,22,1,4.0,5.0,50.0,0,8,19,1.0,16.0,9130.0,1.0,MIL,53
25176,7301,7369,1,22,1,4.0,5.0,50.0,0,2,1,1.0,16.0,7030.0,1.0,MIL,49
25177,7301,7369,1,21,1,4.0,5.0,25.0,0,8,7,1.0,16.0,9825.0,1.0,MIL,55
25178,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25179,7301,7369,1,18,1,4.0,5.0,50.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
25180,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,5600.0,1.0,MIL,43
25181,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,7210.0,1.0,MIL,49
25182,7301,7369,1,23,1,4.0,5.0,73.0,0,8,2,1.0,16.0,9825.0,1.0,MIL,55
25183,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,6230.0,1.0,MIL,47
25184,7301,7369,1,19,1,4.0,5.0,50.0,0,1,1,1.0,16.0,7020.0,1.0,MIL,49
25185,7301,7369,1,20,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25186,7301,7369,1,19,1,4.0,5.0,50.0,0,2,1,1.0,18.0,6765.0,1.0,MIL,47
25187,7301,7369,1,20,1,4.0,5.0,64.0,0,1,1,3.0,16.0,3645.0,1.0,MIL,31
25188,7301,7369,1,21,1,4.0,5.0,50.0,0,1,3,1.0,19.0,4020.0,1.0,MIL,35
25189,7301,7369,1,24,1,4.0,5.0,50.0,0,1,1,1.0,20.0,7340.0,1.0,MIL,49
25190,7301,7369,1,22,1,4.0,5.0,50.0,0,1,2,1.0,16.0,9825.0,1.0,MIL,55
25191,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,9830.0,1.0,MIL,55
25192,7301,7369,1,21,1,4.0,5.0,50.0,0,1,1,1.0,16.0,9825.0,1.0,MIL,55
25193,7301,7369,1,21,1,4.0,5.0,50.0,0,6,1,1.0,19.0,5040.0,1.0,MIL,43
25194,7301,7369,1,22,1,4.0,5.0,45.0,0,8,19,1.0,16.0,7640.0,1.0,MIL,49
25195,7301,7369,1,22,1,4.0,5.0,60.0,0,1,2,1.0,16.0,7210.0,1.0,MIL,49
25196,7301,7369,1,20,1,4.0,5.0,55.0,0,1,1,1.0,16.0,7030.0,1.0,MIL,49
25197,7301,7369,1,21,1,4.0,5.0,55.0,0,2,1,1.0,18.0,9830.0,1.0,MIL,55
